# Created by CSS Data Browser Version 3.2.17.201410011619
# 
# Start Time : 2017/02/10 10:42:52.679545364
# End Time   : 2017/02/10 11:12:52.679552963
# Source     : Plot
# Format     : Exponential (4 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: uB_OnDetPower_TPCPS_2_7_604/CURR_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 

Time	uB_OnDetPower_TPCPS_2_7_604/CURR_READ Value	Negative Error	Positive Error	Severity	Status	uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ Value	Negative Error	Positive Error	Severity	Status
2017/02/10 11:05:15.300586212	-1.0229E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:15.727859036	-2.8623E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:16.300539922	-2.8623E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:16.728197995	-1.0470E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:16.800870748	-1.0470E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:17.529141029	-1.1485E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:17.800862160	-1.1485E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:18.329163654	-5.3161E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:18.801100317	-5.3161E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:19.301280279	-5.3161E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:19.329549854	-5.8779E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:20.130011761	-1.7901E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:20.301730349	-1.7901E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:20.930671529	-7.6123E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:21.301799274	-7.6123E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:21.931366404	-8.4499E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:22.301670422	-8.4499E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:22.731820901	1.4491E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:22.801951301	1.4491E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:23.532266570	-6.4199E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:23.801754734	-6.4199E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:24.532646943	-1.7694E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:24.802035466	-1.7694E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:25.302869734	-1.7694E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:25.333142262	-3.7941E-5	0	0	MAJOR	LOLO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:26.133942979	-5.6972E-7	0	0	MAJOR	LOLO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:26.302719929	-5.6972E-7	0	0	MAJOR	LOLO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:27.134746038	-5.6972E-7	0	0	MAJOR	LOLO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:27.802662248	-5.6972E-7	0	0	MAJOR	LOLO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:27.935650981	1.0598E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:28.735866128	6.5085E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:28.803390188	6.5085E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:29.536311713	8.0853E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:29.803642743	8.0853E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:30.536995568	1.0221E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:30.803580867	1.0221E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:31.304013701	1.0221E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:31.337669220	1.0363E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:32.137977517	1.0516E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:32.304213717	1.0516E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:33.138650033	9.8754E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:33.304251826	9.8754E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:33.939459441	1.0165E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:34.304728386	1.0165E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:34.739831088	1.0769E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:34.804882144	1.0769E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:35.540676395	1.1586E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:35.805184201	1.1586E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:36.541412883	1.3259E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:36.805412146	1.3259E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:37.305657680	1.3259E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:37.542161416	8.8157E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:38.305931284	8.8157E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:38.342442908	9.6412E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:39.143184982	9.8669E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:39.306141145	9.8669E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:39.943833403	9.1913E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:40.306208770	9.1913E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:40.744567441	9.5490E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:41.306396426	9.5490E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:41.544741974	1.0796E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:42.545163642	1.0305E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:42.806872964	1.0305E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:43.345651620	6.7549E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:43.807176959	6.7549E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:44.146328681	7.2371E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:44.307786797	7.2371E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:44.946569242	2.9026E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:45.307956510	2.9026E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:45.947336144	1.6117E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:46.308110582	1.6117E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:46.748269015	2.7637E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:46.808482425	2.7637E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:47.748652940	-1.8572E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:47.808789146	-1.8572E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:48.549252258	-7.2387E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:48.808943690	-7.2387E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:49.549430617	-1.0737E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:49.809007848	-1.0737E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:50.309365303	-1.0737E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:50.350171344	9.3663E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:51.150529065	5.2274E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:51.309822058	5.2274E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:51.951048140	-7.3373E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:52.309919263	-7.3373E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:52.751459120	-6.7953E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:53.752080522	1.9418E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:53.810427076	1.9418E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:54.552489595	1.8275E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:55.352721342	-1.0303E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:56.153156756	-1.4738E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:56.310700506	-1.4738E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:56.953939192	-1.2747E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:57.311088183	-1.2747E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:57.954505066	-4.0252E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:58.311396535	-4.0252E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:58.754832763	-6.9419E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:59.311602645	-6.9419E-8	0	0	NONE	NO_ALARM	-7.0086E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:59.755274789	3.1086E-10	0	0	NONE	NO_ALARM	-7.0086E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:05:59.811506616	3.1086E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:00.555905774	-1.3192E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:00.811709035	-1.3192E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:01.556697844	1.1884E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:01.811883195	1.1884E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:02.312495823	1.1884E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:02.357025944	2.8203E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:03.157611599	3.6430E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:03.312574527	3.6430E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:03.957809146	4.4876E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:04.312686299	4.4876E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:04.758452245	5.6002E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:05.312791338	5.6002E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:05.759125365	6.7558E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:05.813058245	6.7558E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:06.559363320	7.4599E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:06.813294982	7.4599E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:07.559790170	8.4538E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:07.813550100	8.4538E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:08.313812458	8.4538E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:08.360269348	9.1728E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:09.160423149	9.5390E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:09.313974699	9.5390E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:10.161196746	1.3702E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:10.813892917	1.3702E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:10.962030898	1.1762E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:11.762107881	1.0475E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:11.814377236	1.0475E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:12.562579409	8.8397E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:12.814425460	8.8397E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:13.562779934	8.6755E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:13.814369938	8.6755E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:14.363303170	8.3851E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:14.814451724	8.3851E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:15.163458765	6.8085E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:15.314771759	6.8085E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:16.164239050	7.5336E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:16.314977384	7.5336E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:16.964658231	7.0891E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:17.315186853	7.0891E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:17.765007490	6.8484E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:18.315336640	6.8484E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:18.565171860	7.7403E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:18.815304364	7.7403E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:19.565605714	2.1908E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:20.315703804	2.1908E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:20.365964005	1.9537E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:21.316147765	1.9537E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:21.366699080	1.1879E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:22.167498705	-6.0562E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:22.316209032	-6.0562E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:22.967665523	-1.0786E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:23.316308838	-1.0786E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:23.768317652	2.7637E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:24.316510130	2.7637E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:24.768775015	3.9369E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:24.816885905	3.9369E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:25.569059449	-3.7837E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:25.816841399	-3.7837E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:26.569629914	-5.0205E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:26.817089051	-5.0205E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:27.317462940	-5.0205E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:27.370004002	-3.4585E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:28.317681715	-3.4585E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:28.370686817	-2.9806E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:28.971026582	-2.9855E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:29.318005258	-2.9855E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:29.771598113	1.2855E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:30.317902599	1.2855E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:30.572367564	-5.4344E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:31.318112418	-5.4344E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:31.572992212	-3.4536E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:31.818564115	-3.4536E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:32.573472575	-1.5369E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:32.818473012	-1.5369E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:33.374020266	-7.2329E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:33.818599451	-7.2329E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:34.174497968	-6.4011E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:34.318948982	-6.4011E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:34.975180268	-2.0887E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:35.319175912	-2.0887E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:35.775630169	-2.3941E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:36.319255999	-2.3941E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:36.775895880	4.7347E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:36.819444714	4.7347E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:37.576409420	-2.0221E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:37.819678290	-2.0221E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:38.576656264	-8.6027E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:38.819746959	-8.6027E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:39.320175608	-8.6027E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:39.377217526	-7.8793E-10	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:40.177740940	-2.9578E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:40.320331595	-2.9578E-8	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:06:41.178271088	-2.9904E-9	0	0	NONE	NO_ALARM	-7.0000E2	0	0	MAJOR	LOLO_ALARM
