# Created by CSS Data Browser Version 3.2.17.201410011619
# 
# Start Time : 2017/03/08 12:21:11.348324474
# End Time   : 2017/03/22 12:21:11.348343624
# Source     : Plot
# Format     : Decimal (4 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: uB_TPCDrift_HV01_keithleyPickOff/getVoltage
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 

# Time	uB_TPCDrift_HV01_keithleyPickOff/getVoltage Value
2017/03/22 11:34:55.324488810	-216.6074
2017/03/22 11:34:56.323646851	-216.6075
2017/03/22 11:34:57.333318344	-216.6080
2017/03/22 11:34:58.323477015	-216.6074
2017/03/22 11:35:00.330292092	-216.6082
2017/03/22 11:35:01.322693249	-216.6076
2017/03/22 11:35:02.335069580	-216.6079
2017/03/22 11:35:03.322275286	-216.6077
2017/03/22 11:35:05.322609943	-216.6071
2017/03/22 11:35:06.322368508	-216.6072
2017/03/22 11:35:07.325668692	-216.6076
2017/03/22 11:35:08.321367096	-216.6067
2017/03/22 11:35:09.321548534	-216.6087
2017/03/22 11:35:10.324148048	-216.6083
2017/03/22 11:35:11.321520866	-216.6075
2017/03/22 11:35:12.321198174	-216.6076
2017/03/22 11:35:13.320762862	-216.6069
2017/03/22 11:35:14.319692392	-216.6078
2017/03/22 11:35:15.319745225	-216.6072
2017/03/22 11:35:16.320341178	-216.6067
2017/03/22 11:35:17.319517868	-216.6065
2017/03/22 11:35:18.319439430	-216.6062
2017/03/22 11:35:19.318750295	-216.6061
2017/03/22 11:35:20.321718552	-216.6058
2017/03/22 11:35:21.318319618	-216.6070
2017/03/22 11:35:22.318206909	-216.6066
2017/03/22 11:35:23.320520511	-216.6061
2017/03/22 11:35:24.322145069	-216.6069
2017/03/22 11:35:25.318386112	-216.6071
2017/03/22 11:35:26.320507532	-216.6067
2017/03/22 11:35:27.317531955	-216.6068
2017/03/22 11:35:28.317628987	-216.6071
2017/03/22 11:35:29.322879451	-216.6077
2017/03/22 11:35:30.317472474	-216.6080
2017/03/22 11:35:31.316398856	-216.6081
2017/03/22 11:35:32.325981464	-216.6091
2017/03/22 11:35:33.324104364	-216.6087
2017/03/22 11:35:34.315493024	-216.6089
2017/03/22 11:35:35.315901761	-216.6085
2017/03/22 11:35:36.319201825	-216.6083
2017/03/22 11:35:37.315392612	-216.6077
2017/03/22 11:35:38.322643244	-216.6078
2017/03/22 11:35:39.321966948	-216.6082
2017/03/22 11:35:40.323239959	-216.6081
2017/03/22 11:35:41.323904092	-216.6080
2017/03/22 11:35:42.324055134	-216.6078
2017/03/22 11:35:43.324385521	-216.6091
2017/03/22 11:35:44.329187317	-216.6093
2017/03/22 11:35:45.327322689	-216.6087
2017/03/22 11:35:46.323069169	-216.6102
2017/03/22 11:35:47.336809180	-216.6093
2017/03/22 11:35:48.322401988	-216.6091
2017/03/22 11:35:49.326760445	-216.6097
2017/03/22 11:35:50.324958183	-216.6096
2017/03/22 11:35:51.321989145	-216.6086
2017/03/22 11:35:52.330862364	-216.6105
2017/03/22 11:35:53.328760990	-216.6101
2017/03/22 11:35:54.328697448	-216.6102
2017/03/22 11:35:55.324913301	-216.6109
2017/03/22 11:35:56.323971680	-216.6104
2017/03/22 11:35:57.320988232	-216.6100
2017/03/22 11:35:58.328557230	-216.6096
2017/03/22 11:35:59.321018330	-216.6108
2017/03/22 11:36:00.324008990	-216.6114
2017/03/22 11:36:01.319555175	-216.6098
2017/03/22 11:36:03.319804218	-216.6096
2017/03/22 11:36:04.319984446	-216.6088
2017/03/22 11:36:05.319093806	-216.6089
2017/03/22 11:36:06.322398473	-216.6087
2017/03/22 11:36:07.318260843	-216.6098
2017/03/22 11:36:08.317951714	-216.6097
2017/03/22 11:36:09.322677824	-216.6083
2017/03/22 11:36:10.318661171	-216.6089
2017/03/22 11:36:11.321265530	-216.6073
2017/03/22 11:36:12.317408121	-216.6072
2017/03/22 11:36:13.324852751	-216.6073
2017/03/22 11:36:14.320918929	-216.6053
2017/03/22 11:36:15.317856040	-216.6067
2017/03/22 11:36:16.317940479	-216.6076
2017/03/22 11:36:17.316259921	-216.6069
2017/03/22 11:36:18.316019092	-216.6071
2017/03/22 11:36:19.316215061	-216.6075
2017/03/22 11:36:20.316001720	-216.6078
2017/03/22 11:36:22.318187236	-216.6077
2017/03/22 11:36:23.322515300	-216.6082
2017/03/22 11:36:24.318331410	-216.6064
2017/03/22 11:36:25.315079852	-216.6073
2017/03/22 11:36:26.324598886	-216.6070
2017/03/22 11:36:27.332466511	-216.6078
2017/03/22 11:36:28.323626418	-216.6081
2017/03/22 11:36:29.327965259	-216.6082
2017/03/22 11:36:30.333040251	-216.6081
2017/03/22 11:36:31.322976469	-216.6082
2017/03/22 11:36:32.323534883	-216.6084
2017/03/22 11:36:33.323538309	-216.6098
2017/03/22 11:36:34.322721417	-216.6082
2017/03/22 11:36:35.322724842	-216.6090
2017/03/22 11:36:36.322470572	-216.6093
2017/03/22 11:36:37.329624568	-216.6084
2017/03/22 11:36:38.326094485	-216.6088
2017/03/22 11:36:39.328582106	-216.6085
2017/03/22 11:36:40.328550655	-216.6084
2017/03/22 11:36:41.320658274	-216.6087
2017/03/22 11:36:42.330323107	-216.6078
2017/03/22 11:36:43.328345256	-216.6072
2017/03/22 11:36:44.324550210	-216.6064
2017/03/22 11:36:45.321067840	-216.6073
2017/03/22 11:36:46.330534681	-216.6066
2017/03/22 11:36:47.328677804	-216.6061
2017/03/22 11:36:48.326877963	-216.6068
2017/03/22 11:36:50.326237669	-216.6063
2017/03/22 11:36:51.321471785	-216.6065
2017/03/22 11:36:52.318769526	-216.6062
2017/03/22 11:36:53.321230626	-216.6068
2017/03/22 11:36:54.317818250	-216.6062
2017/03/22 11:36:55.317734365	-216.6067
2017/03/22 11:36:56.317694921	-216.6072
2017/03/22 11:36:57.326056868	-216.6060
2017/03/22 11:36:58.322717514	-216.6059
2017/03/22 11:36:59.317459974	-216.6068
2017/03/22 11:37:00.321200350	-216.6059
2017/03/22 11:37:01.317054728	-216.6074
2017/03/22 11:37:02.326400228	-216.6049
2017/03/22 11:37:03.316777242	-216.6046
2017/03/22 11:37:04.320203611	-216.6051
2017/03/22 11:37:05.315854182	-216.6054
2017/03/22 11:37:06.315648836	-216.6053
2017/03/22 11:37:07.327543320	-216.6042
2017/03/22 11:37:08.315359966	-216.6046
2017/03/22 11:37:09.314564388	-216.6009
2017/03/22 11:37:10.315412470	-216.5935
2017/03/22 11:37:11.314769112	-216.5901
2017/03/22 11:37:12.324470036	-216.5863
2017/03/22 11:37:13.324519962	-216.5847
2017/03/22 11:37:14.324506312	-216.5829
2017/03/22 11:37:16.324173605	-216.5844
2017/03/22 11:37:17.327880679	-216.5849
2017/03/22 11:37:18.323292084	-216.5866
2017/03/22 11:37:19.331302483	-216.5882
2017/03/22 11:37:20.325014160	-216.5895
2017/03/22 11:37:21.325206861	-216.5905
2017/03/22 11:37:22.329119076	-216.5922
2017/03/22 11:37:23.322356051	-216.5932
2017/03/22 11:37:24.325303601	-216.5936
2017/03/22 11:37:25.322281766	-216.5949
2017/03/22 11:37:26.331060893	-216.5966
2017/03/22 11:37:27.321072433	-216.5974
2017/03/22 11:37:28.328225947	-216.5970
2017/03/22 11:37:29.327367762	-216.5987
2017/03/22 11:37:30.330023104	-216.5982
2017/03/22 11:37:31.320381590	-216.5987
2017/03/22 11:37:32.329521467	-216.5992
2017/03/22 11:37:33.320012311	-216.6007
2017/03/22 11:37:34.326522434	-216.6002
2017/03/22 11:37:35.318871762	-216.6007
2017/03/22 11:37:36.319403779	-216.6018
2017/03/22 11:37:37.329948388	-216.6022
2017/03/22 11:37:38.326329420	-216.6026
2017/03/22 11:37:39.318701517	-216.6019
2017/03/22 11:37:40.328117981	-216.6027
2017/03/22 11:37:41.318130611	-216.6022
2017/03/22 11:37:42.328466448	-216.6021
2017/03/22 11:37:43.317259262	-216.6026
2017/03/22 11:37:45.316939755	-216.6028
2017/03/22 11:37:46.320402941	-216.6023
2017/03/22 11:37:47.327240268	-216.6022
2017/03/22 11:37:48.320981130	-216.6023
2017/03/22 11:37:49.325216433	-216.6020
2017/03/22 11:37:50.316109443	-216.6028
2017/03/22 11:37:51.315533900	-216.6031
2017/03/22 11:37:52.316195854	-216.6027
2017/03/22 11:37:53.324171500	-216.6022
2017/03/22 11:37:54.315314818	-216.6021
2017/03/22 11:37:55.315191213	-216.6020
2017/03/22 11:37:56.318706349	-216.6018
2017/03/22 11:37:57.314492671	-216.6013
2017/03/22 11:37:58.324146488	-216.6011
2017/03/22 11:37:59.330538539	-216.6017
2017/03/22 11:38:00.329529952	-216.6019
2017/03/22 11:38:01.323393728	-216.6001
2017/03/22 11:38:02.323756088	-216.6015
2017/03/22 11:38:03.323281178	-216.6006
2017/03/22 11:38:04.327302624	-216.6005
2017/03/22 11:38:05.323063273	-216.6004
2017/03/22 11:38:06.323084258	-216.6000
2017/03/22 11:38:07.325248792	-216.6009
2017/03/22 11:38:08.323242846	-216.6008
2017/03/22 11:38:09.321676846	-216.6005
2017/03/22 11:38:10.324063715	-216.5996
2017/03/22 11:38:11.322090223	-216.6005
2017/03/22 11:38:12.321136372	-216.6006
2017/03/22 11:38:13.321365161	-216.6000
2017/03/22 11:38:14.321808534	-216.5997
2017/03/22 11:38:15.320669889	-216.6005
2017/03/22 11:38:16.320857626	-216.5999
2017/03/22 11:38:17.322773062	-216.6005
2017/03/22 11:38:18.320747013	-216.5998
2017/03/22 11:38:19.320056186	-216.6003
2017/03/22 11:38:20.319229125	-216.6008
2017/03/22 11:38:21.319969550	-216.5991
2017/03/22 11:38:22.331746693	-216.5982
2017/03/22 11:38:23.319038382	-216.5977
2017/03/22 11:38:24.320376182	-216.5992
2017/03/22 11:38:25.318706766	-216.5990
2017/03/22 11:38:27.322666728	-216.6000
2017/03/22 11:38:28.324922691	-216.6008
2017/03/22 11:38:29.326606105	-216.6010
2017/03/22 11:38:30.324926153	-216.6009
2017/03/22 11:38:31.320516055	-216.6014
2017/03/22 11:38:32.326560073	-216.6024
2017/03/22 11:38:33.317041836	-216.6021
2017/03/22 11:38:34.323849374	-216.6017
2017/03/22 11:38:35.315906496	-216.6028
2017/03/22 11:38:36.316014793	-216.6021
2017/03/22 11:38:37.315648144	-216.6030
2017/03/22 11:38:38.330069696	-216.6028
2017/03/22 11:38:39.315995403	-216.6025
2017/03/22 11:38:40.323875746	-216.6029
2017/03/22 11:38:41.322888229	-216.6027
2017/03/22 11:38:42.315189000	-216.6030
2017/03/22 11:38:43.317203978	-216.6037
2017/03/22 11:38:44.327544419	-216.6021
2017/03/22 11:38:45.327474097	-216.6032
2017/03/22 11:38:46.328679053	-216.6030
2017/03/22 11:38:47.324277070	-216.6034
2017/03/22 11:38:48.327622307	-216.6039
2017/03/22 11:38:49.323744434	-216.6041
2017/03/22 11:38:50.322896664	-216.6032
2017/03/22 11:38:51.322715658	-216.6037
2017/03/22 11:38:52.332248620	-216.6034
2017/03/22 11:38:53.325117339	-216.6042
2017/03/22 11:38:54.322859508	-216.6041
2017/03/22 11:38:55.321605700	-216.6026
2017/03/22 11:38:56.321762436	-216.6036
2017/03/22 11:38:57.321763683	-216.6042
2017/03/22 11:38:58.321576866	-216.6031
2017/03/22 11:38:59.328687027	-216.6030
2017/03/22 11:39:00.320578125	-216.6041
2017/03/22 11:39:01.320530811	-216.6036
2017/03/22 11:39:02.324979731	-216.6048
2017/03/22 11:39:03.320020819	-216.6042
2017/03/22 11:39:04.320370584	-216.6049
2017/03/22 11:39:05.319629382	-216.6048
2017/03/22 11:39:06.320457000	-216.6050
2017/03/22 11:39:07.321808001	-216.6059
2017/03/22 11:39:08.319652014	-216.6068
2017/03/22 11:39:09.318757139	-216.6056
2017/03/22 11:39:10.318683306	-216.6059
2017/03/22 11:39:11.320701434	-216.6062
2017/03/22 11:39:12.317770785	-216.6065
2017/03/22 11:39:14.318480127	-216.6067
2017/03/22 11:39:15.317579803	-216.6051
2017/03/22 11:39:16.318375450	-216.6062
2017/03/22 11:39:17.326648511	-216.6069
2017/03/22 11:39:19.316746432	-216.6064
2017/03/22 11:39:20.316694518	-216.6049
2017/03/22 11:39:21.319512011	-216.6054
2017/03/22 11:39:22.315746031	-216.6042
2017/03/22 11:39:23.323295899	-216.6032
2017/03/22 11:39:24.318390633	-216.6030
2017/03/22 11:39:25.315906231	-216.6036
2017/03/22 11:39:26.314889410	-216.6034
2017/03/22 11:39:27.325530537	-216.6030
2017/03/22 11:39:28.314896869	-216.6039
2017/03/22 11:39:29.314217064	-216.6032
2017/03/22 11:39:30.331874223	-216.6042
2017/03/22 11:39:31.323790025	-216.6041
2017/03/22 11:39:32.323713527	-216.6044
2017/03/22 11:39:33.324376816	-216.6042
2017/03/22 11:39:34.327959524	-216.6051
2017/03/22 11:39:35.323528115	-216.6037
2017/03/22 11:39:36.330270019	-216.6045
2017/03/22 11:39:37.325986227	-216.6051
2017/03/22 11:39:38.331834793	-216.6045
2017/03/22 11:39:39.321918752	-216.6048
2017/03/22 11:39:40.325174376	-216.6055
2017/03/22 11:39:42.321436771	-216.6053
2017/03/22 11:39:43.325711917	-216.6055
2017/03/22 11:39:44.321401968	-216.6062
2017/03/22 11:39:45.328858954	-216.6060
2017/03/22 11:39:46.323993773	-216.6065
2017/03/22 11:39:48.327204506	-216.6057
2017/03/22 11:39:49.320635360	-216.6070
2017/03/22 11:39:50.319641306	-216.6069
2017/03/22 11:39:51.320476069	-216.6071
2017/03/22 11:39:52.324767200	-216.6068
2017/03/22 11:39:54.326850152	-216.6072
2017/03/22 11:39:55.319224307	-216.6070
2017/03/22 11:39:56.319286711	-216.6077
2017/03/22 11:39:57.322347004	-216.6079
2017/03/22 11:39:58.317920680	-216.6078
2017/03/22 11:39:59.318372048	-216.6073
2017/03/22 11:40:00.317732932	-216.6086
2017/03/22 11:40:01.318135255	-216.6071
2017/03/22 11:40:03.317771792	-216.6085
2017/03/22 11:40:04.317236820	-216.6086
2017/03/22 11:40:05.317194957	-216.6087
2017/03/22 11:40:06.316384972	-216.6080
2017/03/22 11:40:07.315848788	-216.6079
2017/03/22 11:40:08.320115700	-216.6082
2017/03/22 11:40:09.321058360	-216.6074
2017/03/22 11:40:10.320132605	-216.6076
2017/03/22 11:40:11.316089071	-216.6073
2017/03/22 11:40:12.315410235	-216.6071
2017/03/22 11:40:13.317993405	-216.6079
2017/03/22 11:40:14.314533562	-216.6080
2017/03/22 11:40:15.315082292	-216.6070
2017/03/22 11:40:16.331317038	-216.6073
2017/03/22 11:40:17.326760656	-216.6080
2017/03/22 11:40:18.324121493	-216.6069
2017/03/22 11:40:19.323864197	-216.6075
2017/03/22 11:40:20.326776026	-216.6077
2017/03/22 11:40:21.324016248	-216.6064
2017/03/22 11:40:22.327010545	-216.6068
2017/03/22 11:40:23.330670999	-216.6071
2017/03/22 11:40:24.322613080	-216.6065
2017/03/22 11:40:25.322688318	-216.6064
2017/03/22 11:40:26.322030796	-216.6067
2017/03/22 11:40:27.325006927	-216.6068
2017/03/22 11:40:28.325670216	-216.6071
2017/03/22 11:40:29.320961373	-216.6069
2017/03/22 11:40:30.328166112	-216.6075
2017/03/22 11:40:31.321806828	-216.6071
2017/03/22 11:40:33.320639401	-216.6074
2017/03/22 11:40:34.324611803	-216.6070
2017/03/22 11:40:36.323838670	-216.6065
2017/03/22 11:40:37.332239974	-216.6064
2017/03/22 11:40:39.326586969	-216.6057
2017/03/22 11:40:40.325651043	-216.6054
2017/03/22 11:40:41.322486314	-216.6038
2017/03/22 11:40:42.318281238	-216.6040
2017/03/22 11:40:43.318244946	-216.6055
2017/03/22 11:40:44.318103905	-216.6052
2017/03/22 11:40:45.317962863	-216.6034
2017/03/22 11:40:46.321158302	-216.6049
2017/03/22 11:40:47.324522795	-216.6042
2017/03/22 11:40:48.321574468	-216.6054
2017/03/22 11:40:49.316960202	-216.6049
2017/03/22 11:40:50.316493650	-216.6046
2017/03/22 11:40:51.317002540	-216.6050
2017/03/22 11:40:52.320840039	-216.6037
2017/03/22 11:40:53.319423114	-216.6045
2017/03/22 11:40:54.322552434	-216.6042
2017/03/22 11:40:55.320067548	-216.6039
2017/03/22 11:40:56.315977756	-216.6036
2017/03/22 11:40:57.315790697	-216.6048
2017/03/22 11:40:58.315119007	-216.6042
2017/03/22 11:40:59.318700264	-216.6027
2017/03/22 11:41:00.323435339	-216.6028
2017/03/22 11:41:01.315143944	-216.6024
2017/03/22 11:41:02.324807086	-216.6033
2017/03/22 11:41:03.323762536	-216.6023
2017/03/22 11:41:04.323637480	-216.6026
2017/03/22 11:41:05.323995966	-216.6024
2017/03/22 11:41:06.323072876	-216.6019
2017/03/22 11:41:07.324907058	-216.6008
2017/03/22 11:41:08.323612926	-216.6009
2017/03/22 11:41:09.321056350	-216.6017
2017/03/22 11:41:10.324477154	-216.6005
2017/03/22 11:41:11.322472542	-216.6009
2017/03/22 11:41:13.321697591	-216.6013
2017/03/22 11:41:14.321898772	-216.6005
2017/03/22 11:41:15.321818886	-216.6004
2017/03/22 11:41:16.323339303	-216.6009
2017/03/22 11:41:17.321439441	-216.6010
2017/03/22 11:41:18.320957268	-216.6000
2017/03/22 11:41:19.321363345	-216.6002
2017/03/22 11:41:20.320477191	-216.5999
2017/03/22 11:41:21.319703414	-216.5994
2017/03/22 11:41:22.319757825	-216.6002
2017/03/22 11:41:23.320197083	-216.5990
2017/03/22 11:41:24.322083943	-216.5996
2017/03/22 11:41:25.319342452	-216.5992
2017/03/22 11:41:26.318785562	-216.5998
2017/03/22 11:41:27.321279484	-216.6005
2017/03/22 11:41:28.326194754	-216.5998
2017/03/22 11:41:29.318700907	-216.6000
2017/03/22 11:41:30.317967457	-216.6002
2017/03/22 11:41:31.321056694	-216.5991
2017/03/22 11:41:32.320538070	-216.5995
2017/03/22 11:41:33.317930272	-216.5999
2017/03/22 11:41:35.316820366	-216.5986
2017/03/22 11:41:36.316687317	-216.5982
2017/03/22 11:41:38.317291065	-216.5984
2017/03/22 11:41:39.321789153	-216.5986
2017/03/22 11:41:40.315742666	-216.5992
2017/03/22 11:41:42.315863113	-216.5988
2017/03/22 11:41:43.323412377	-216.5999
2017/03/22 11:41:44.314894528	-216.6008
2017/03/22 11:41:46.314515811	-216.6005
2017/03/22 11:41:47.333981323	-216.6008
2017/03/22 11:41:48.324175965	-216.6014
2017/03/22 11:41:49.331040422	-216.6013
2017/03/22 11:41:50.333073326	-216.6009
2017/03/22 11:41:51.327365427	-216.6014
2017/03/22 11:41:52.323624519	-216.6008
2017/03/22 11:41:54.323138507	-216.6010
2017/03/22 11:41:55.323114084	-216.6001
2017/03/22 11:41:56.322873380	-216.6005
2017/03/22 11:41:57.325075820	-216.6009
2017/03/22 11:41:58.335120664	-216.6001
2017/03/22 11:41:59.322249962	-216.6010
2017/03/22 11:42:00.324945150	-216.6005
2017/03/22 11:42:01.321610402	-216.6003
2017/03/22 11:42:02.324170686	-216.6009
2017/03/22 11:42:03.321069899	-216.5989
2017/03/22 11:42:04.321216222	-216.6005
2017/03/22 11:42:05.320298462	-216.6004
2017/03/22 11:42:06.323489059	-216.6000
2017/03/22 11:42:07.320202145	-216.6019
2017/03/22 11:42:08.326247497	-216.6010
2017/03/22 11:42:09.329053367	-216.6004
2017/03/22 11:42:10.319344525	-216.6006
2017/03/22 11:42:11.319391671	-216.6007
2017/03/22 11:42:13.318930729	-216.6001
2017/03/22 11:42:14.318269088	-216.6003
2017/03/22 11:42:15.318461915	-216.5998
2017/03/22 11:42:16.324041405	-216.6006
2017/03/22 11:42:17.323069392	-216.5993
2017/03/22 11:42:18.317377116	-216.5997
2017/03/22 11:42:19.322128420	-216.5996
2017/03/22 11:42:20.317231150	-216.5994
2017/03/22 11:42:21.317485371	-216.5996
2017/03/22 11:42:22.316812713	-216.5977
2017/03/22 11:42:23.326996698	-216.5980
2017/03/22 11:42:24.316885085	-216.5959
2017/03/22 11:42:26.316386119	-216.5972
2017/03/22 11:42:27.323057304	-216.5966
2017/03/22 11:42:29.315280370	-216.5958
2017/03/22 11:42:30.319335727	-216.5956
2017/03/22 11:42:31.314536423	-216.5968
2017/03/22 11:42:32.314480878	-216.5964
2017/03/22 11:42:33.328786662	-216.5952
2017/03/22 11:42:34.329385045	-216.5966
2017/03/22 11:42:35.326891441	-216.5965
2017/03/22 11:42:36.324163393	-216.5958
2017/03/22 11:42:37.325999513	-216.5956
2017/03/22 11:42:38.329899502	-216.5950
2017/03/22 11:42:39.330029357	-216.5956
2017/03/22 11:42:40.332464667	-216.5959
2017/03/22 11:42:41.322594039	-216.5957
2017/03/22 11:42:42.323161784	-216.5945
2017/03/22 11:42:43.329779081	-216.5952
2017/03/22 11:42:44.322011919	-216.5954
2017/03/22 11:42:45.322070932	-216.5961
2017/03/22 11:42:46.321148692	-216.5951
2017/03/22 11:42:47.325292084	-216.5959
2017/03/22 11:42:48.328403365	-216.5949
2017/03/22 11:42:49.321426121	-216.5950
2017/03/22 11:42:50.323728589	-216.5963
2017/03/22 11:42:51.321143556	-216.5978
2017/03/22 11:42:52.326941144	-216.5974
2017/03/22 11:42:53.327603466	-216.5975
2017/03/22 11:42:54.330781348	-216.5983
2017/03/22 11:42:55.322799237	-216.5992
2017/03/22 11:42:56.319851397	-216.5988
2017/03/22 11:42:57.326590276	-216.5985
2017/03/22 11:42:58.318905822	-216.5991
2017/03/22 11:42:59.318610020	-216.5997
2017/03/22 11:43:01.318824077	-216.5998
2017/03/22 11:43:02.317902686	-216.6008
2017/03/22 11:43:03.325694629	-216.5996
2017/03/22 11:43:04.322229822	-216.5988
2017/03/22 11:43:05.317173673	-216.5989
2017/03/22 11:43:06.316954645	-216.5994
2017/03/22 11:43:07.320076581	-216.5977
2017/03/22 11:43:08.316543478	-216.5997
2017/03/22 11:43:09.317124906	-216.5999
2017/03/22 11:43:10.316733677	-216.6000
2017/03/22 11:43:11.316499636	-216.6001
2017/03/22 11:43:12.316175011	-216.5995
2017/03/22 11:43:13.316022346	-216.6001
2017/03/22 11:43:14.319303525	-216.5999
2017/03/22 11:43:15.319434713	-216.6006
2017/03/22 11:43:16.317030964	-216.6001
2017/03/22 11:43:17.315679313	-216.5999
2017/03/22 11:43:18.314210921	-216.6003
2017/03/22 11:43:19.327622885	-216.5999
2017/03/22 11:43:20.326666253	-216.6005
2017/03/22 11:43:21.323791556	-216.6013
2017/03/22 11:43:22.323685513	-216.6006
2017/03/22 11:43:23.326329355	-216.6017
2017/03/22 11:43:24.323453327	-216.6013
2017/03/22 11:43:25.323667709	-216.6022
2017/03/22 11:43:26.323578620	-216.6024
2017/03/22 11:43:27.324480231	-216.6034
2017/03/22 11:43:28.331083480	-216.6026
2017/03/22 11:43:29.321922123	-216.6023
2017/03/22 11:43:30.329847032	-216.6029
2017/03/22 11:43:31.325538296	-216.6028
2017/03/22 11:43:32.326235130	-216.6024
2017/03/22 11:43:33.329234880	-216.6014
2017/03/22 11:43:34.320562029	-216.6031
2017/03/22 11:43:35.321060384	-216.6013
2017/03/22 11:43:36.320415821	-216.6014
2017/03/22 11:43:37.329183571	-216.6021
2017/03/22 11:43:38.320525978	-216.6020
2017/03/22 11:43:39.324012781	-216.6030
2017/03/22 11:43:40.325600773	-216.6012
2017/03/22 11:43:41.320174186	-216.6019
2017/03/22 11:43:42.323651665	-216.6002
2017/03/22 11:43:43.326611936	-216.6010
2017/03/22 11:43:44.318664823	-216.6006
2017/03/22 11:43:45.318632045	-216.6000
2017/03/22 11:43:46.318437359	-216.6011
2017/03/22 11:43:47.326898489	-216.6012
2017/03/22 11:43:48.317672342	-216.6003
2017/03/22 11:43:49.317577321	-216.6005
2017/03/22 11:43:50.318021062	-216.6009
2017/03/22 11:43:51.316861349	-216.6006
2017/03/22 11:43:52.326379298	-216.6009
2017/03/22 11:43:53.323630907	-216.6013
2017/03/22 11:43:54.316722690	-216.6005
2017/03/22 11:43:55.316455104	-216.6009
2017/03/22 11:43:56.316600581	-216.6008
2017/03/22 11:43:57.319979003	-216.6004
2017/03/22 11:43:58.323308501	-216.6010
2017/03/22 11:43:59.318865468	-216.6006
2017/03/22 11:44:00.318165200	-216.6007
2017/03/22 11:44:01.315657792	-216.6006
2017/03/22 11:44:02.318806855	-216.5996
2017/03/22 11:44:03.315282590	-216.6005
2017/03/22 11:44:05.324847445	-216.6006
2017/03/22 11:44:06.328751549	-216.6009
2017/03/22 11:44:07.326065644	-216.6002
2017/03/22 11:44:08.326877280	-216.6005
2017/03/22 11:44:09.323506568	-216.5997
2017/03/22 11:44:10.326022773	-216.6000
2017/03/22 11:44:11.323382280	-216.5994
2017/03/22 11:44:12.323068434	-216.5997
2017/03/22 11:44:13.323204104	-216.6003
2017/03/22 11:44:14.323113926	-216.6013
2017/03/22 11:44:15.324939634	-216.5997
2017/03/22 11:44:16.321415490	-216.6010
2017/03/22 11:44:17.324417782	-216.6015
2017/03/22 11:44:19.321543610	-216.6005
2017/03/22 11:44:20.323082680	-216.6011
2017/03/22 11:44:21.321150970	-216.6010
2017/03/22 11:44:22.326366927	-216.6011
2017/03/22 11:44:24.327951931	-216.6000
2017/03/22 11:44:25.319775218	-216.6007
2017/03/22 11:44:26.320029079	-216.6003
2017/03/22 11:44:27.325596703	-216.5999
2017/03/22 11:44:28.319078906	-216.5994
2017/03/22 11:44:29.319191324	-216.5995
