# Created by CSS Data Browser Version 3.2.17.201410011619
# 
# Start Time : 2017/02/24 10:10:54.038555704
# End Time   : 2017/02/24 10:40:54.038568049
# Source     : Plot
# Format     : Decimal (4 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: uB_OnDetPower_TPCPS_2_7_604/CURR_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_TPCDrift_HV01_keithleyPickOff/getVoltage
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: R (Gigaohms(
# 

Time	uB_OnDetPower_TPCPS_2_7_604/CURR_READ Value	uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ Value	uB_TPCDrift_HV01_keithleyPickOff/getVoltage Value	R (Gigaohms( Value
2017/02/24 10:34:58.828045415	-0.0000	-99.9913	-0.4164	21.8434
2017/02/24 10:34:58.945605680	-0.0000	-99.9933	-0.4164	21.8438
2017/02/24 10:34:59.524839576	-0.0000	-99.9933	-0.4086	21.8438
2017/02/24 10:34:59.628307043	-0.0000	-99.9933	-0.4086	21.7329
2017/02/24 10:34:59.946120407	-0.0000	-99.9938	-0.4086	21.7331
2017/02/24 10:35:00.522206747	-0.0000	-99.9938	-0.4014	21.7331
2017/02/24 10:35:00.628618287	-0.0000	-99.9938	-0.4014	21.6687
2017/02/24 10:35:00.945957379	-0.0000	-99.9903	-0.4014	21.6679
2017/02/24 10:35:01.228963192	-0.0000	-99.9903	-0.4014	21.6060
2017/02/24 10:35:01.446317886	-0.0000	-99.9921	-0.4014	21.6064
2017/02/24 10:35:01.524687875	-0.0000	-99.9921	-0.3946	21.6064
2017/02/24 10:35:02.429561685	-0.0000	-99.9921	-0.3946	21.5343
2017/02/24 10:35:02.445981044	-0.0000	-99.9911	-0.3946	21.5341
2017/02/24 10:35:02.521874974	-0.0000	-99.9911	-0.3883	21.5341
2017/02/24 10:35:03.029816122	-0.0000	-99.9911	-0.3883	21.4288
2017/02/24 10:35:03.446169714	-0.0000	-99.9919	-0.3883	21.4289
2017/02/24 10:35:03.523944007	-0.0000	-99.9919	-0.3824	21.4289
2017/02/24 10:35:03.830023016	-0.0000	-99.9919	-0.3824	21.3804
2017/02/24 10:35:04.446694719	-0.0000	-99.9918	-0.3824	21.3804
2017/02/24 10:35:04.529761740	-0.0000	-99.9918	-0.3770	21.3804
2017/02/24 10:35:04.830808883	-0.0000	-99.9918	-0.3770	21.3262
2017/02/24 10:35:05.446831786	-0.0000	-99.9916	-0.3770	21.3261
2017/02/24 10:35:05.523921396	-0.0000	-99.9916	-0.3719	21.3261
2017/02/24 10:35:05.630998285	-0.0000	-99.9916	-0.3719	21.2512
2017/02/24 10:35:05.947434721	-0.0000	-99.9914	-0.3719	21.2512
2017/02/24 10:35:06.431316419	-0.0000	-99.9914	-0.3719	21.2065
2017/02/24 10:35:06.527917336	-0.0000	-99.9914	-0.3672	21.2065
2017/02/24 10:35:06.947600302	-0.0000	-99.9912	-0.3672	21.2065
2017/02/24 10:35:07.231686426	-0.0000	-99.9912	-0.3672	21.1610
2017/02/24 10:35:07.523513211	-0.0000	-99.9912	-0.3628	21.1610
2017/02/24 10:35:07.946988971	-0.0000	-99.9911	-0.3628	21.1610
2017/02/24 10:35:08.519820292	-0.0000	-99.9911	-0.3588	21.1610
2017/02/24 10:35:09.522639162	-0.0000	-99.9911	-0.3550	21.1610
2017/02/24 10:35:09.833495517	-0.0000	-99.9911	-0.3550	21.1144
2017/02/24 10:35:09.947942174	-0.0000	-99.9902	-0.3550	21.1143
2017/02/24 10:35:10.519591573	-0.0000	-99.9902	-0.3515	21.1143
2017/02/24 10:35:10.633723994	-0.0000	-99.9902	-0.3515	21.0620
2017/02/24 10:35:10.948415688	-0.0000	-99.9901	-0.3515	21.0620
2017/02/24 10:35:11.522329429	-0.0000	-99.9901	-0.3483	21.0620
2017/02/24 10:35:12.519983116	-0.0000	-99.9901	-0.3453	21.0620
2017/02/24 10:35:13.035127274	-0.0000	-99.9901	-0.3453	21.0329
2017/02/24 10:35:13.234905737	-0.0000	-99.9901	-0.3453	21.1603
2017/02/24 10:35:13.449333872	-0.0000	-99.9890	-0.3453	21.1601
2017/02/24 10:35:13.521710290	-0.0000	-99.9890	-0.3425	21.1601
2017/02/24 10:35:14.234882589	-0.0000	-99.9890	-0.3425	21.0447
2017/02/24 10:35:14.449258005	-0.0000	-99.9885	-0.3425	21.0446
2017/02/24 10:35:14.527802067	-0.0000	-99.9885	-0.3399	21.0446
2017/02/24 10:35:15.035342358	-0.0000	-99.9885	-0.3399	20.7909
2017/02/24 10:35:15.449253713	-0.0000	-99.9882	-0.3399	20.7908
2017/02/24 10:35:15.523559366	-0.0000	-99.9882	-0.3376	20.7908
2017/02/24 10:35:15.836049957	-0.0000	-99.9882	-0.3376	20.6261
2017/02/24 10:35:15.949578424	-0.0000	-99.9877	-0.3376	20.6260
2017/02/24 10:35:16.520486589	-0.0000	-99.9877	-0.3354	20.6260
2017/02/24 10:35:16.836546837	-0.0000	-99.9877	-0.3354	20.6725
2017/02/24 10:35:16.949790104	-0.0000	-99.9873	-0.3354	20.6724
2017/02/24 10:35:17.521870208	-0.0000	-99.9873	-0.3333	20.6724
2017/02/24 10:35:17.636777438	-0.0000	-99.9873	-0.3333	20.6252
2017/02/24 10:35:17.949855828	-0.0000	-99.9873	-0.3333	20.6252
2017/02/24 10:35:18.237155566	-0.0000	-99.9873	-0.3333	20.6453
2017/02/24 10:35:18.518561775	-0.0000	-99.9873	-0.3315	20.6453
2017/02/24 10:35:18.950042681	-0.0000	-99.9876	-0.3315	20.6454
2017/02/24 10:35:19.237330299	-0.0000	-99.9876	-0.3315	20.5694
2017/02/24 10:35:19.449881465	-0.0000	-99.9874	-0.3315	20.5693
2017/02/24 10:35:19.521377737	-0.0000	-99.9874	-0.3297	20.5693
2017/02/24 10:35:20.237772120	-0.0000	-99.9874	-0.3297	20.5376
2017/02/24 10:35:20.450062636	-0.0000	-99.9870	-0.3297	20.5375
2017/02/24 10:35:20.517654666	-0.0000	-99.9870	-0.3281	20.5375
2017/02/24 10:35:21.038655454	-0.0000	-99.9870	-0.3281	20.5514
2017/02/24 10:35:21.450758767	-0.0000	-99.9865	-0.3281	20.5514
2017/02/24 10:35:21.520242965	-0.0000	-99.9865	-0.3266	20.5514
2017/02/24 10:35:21.838667393	-0.0000	-99.9865	-0.3266	20.5577
2017/02/24 10:35:21.950816692	-0.0000	-99.9863	-0.3266	20.5576
2017/02/24 10:35:22.524408079	-0.0000	-99.9863	-0.3252	20.5576
2017/02/24 10:35:22.839131570	-0.0000	-99.9863	-0.3252	20.5382
2017/02/24 10:35:22.950761819	-0.0000	-99.9862	-0.3252	20.5382
2017/02/24 10:35:23.516736614	-0.0000	-99.9862	-0.3240	20.5382
2017/02/24 10:35:23.639259000	-0.0000	-99.9862	-0.3240	20.5285
2017/02/24 10:35:23.950789154	-0.0000	-99.9862	-0.3240	20.5285
2017/02/24 10:35:24.239758559	-0.0000	-99.9862	-0.3240	20.5717
2017/02/24 10:35:24.525446646	-0.0000	-99.9862	-0.3228	20.5717
2017/02/24 10:35:24.951039113	-0.0000	-99.9862	-0.3228	20.5717
2017/02/24 10:35:25.240448354	-0.0000	-99.9862	-0.3228	20.5402
2017/02/24 10:35:25.450993322	-0.0000	-99.9863	-0.3228	20.5402
2017/02/24 10:35:25.516037309	-0.0000	-99.9863	-0.3217	20.5402
2017/02/24 10:35:26.240894129	-0.0000	-99.9863	-0.3217	20.5520
2017/02/24 10:35:26.451454558	-0.0000	-99.9861	-0.3217	20.5520
2017/02/24 10:35:26.515786956	-0.0000	-99.9861	-0.3207	20.5520
2017/02/24 10:35:27.040808963	-0.0000	-99.9861	-0.3207	20.5115
2017/02/24 10:35:27.451201796	-0.0000	-99.9860	-0.3207	20.5115
2017/02/24 10:35:27.519382184	-0.0000	-99.9860	-0.3198	20.5115
2017/02/24 10:35:27.841443023	-0.0000	-99.9860	-0.3198	20.5009
2017/02/24 10:35:28.451687189	-0.0000	-99.9859	-0.3198	20.5009
2017/02/24 10:35:28.515648092	-0.0000	-99.9859	-0.3189	20.5009
2017/02/24 10:35:28.641561794	-0.0000	-99.9859	-0.3189	20.5310
2017/02/24 10:35:28.951952139	-0.0000	-99.9858	-0.3189	20.5310
2017/02/24 10:35:29.515796513	-0.0000	-99.9858	-0.3181	20.5310
2017/02/24 10:35:29.642479728	-0.0000	-99.9858	-0.3181	20.5609
2017/02/24 10:35:29.952038411	-0.0000	-99.9856	-0.3181	20.5609
2017/02/24 10:35:30.515649215	-0.0000	-99.9856	-0.3174	20.5609
2017/02/24 10:35:30.643037779	-0.0000	-99.9856	-0.3174	20.5067
2017/02/24 10:35:30.952060098	-0.0000	-99.9854	-0.3174	20.5067
2017/02/24 10:35:31.243063180	-0.0000	-99.9854	-0.3174	20.4945
2017/02/24 10:35:31.452059937	-0.0000	-99.9852	-0.3174	20.4945
2017/02/24 10:35:31.514660530	-0.0000	-99.9852	-0.3167	20.4945
2017/02/24 10:35:32.243517039	-0.0000	-99.9852	-0.3167	20.5085
2017/02/24 10:35:32.452335190	-0.0000	-99.9849	-0.3167	20.5084
2017/02/24 10:35:32.514476538	-0.0000	-99.9849	-0.3160	20.5084
2017/02/24 10:35:32.844009527	-0.0000	-99.9849	-0.3160	20.4929
2017/02/24 10:35:33.452544463	-0.0000	-99.9850	-0.3160	20.4929
2017/02/24 10:35:33.514926615	-0.0000	-99.9850	-0.3155	20.4929
2017/02/24 10:35:33.844250007	-0.0000	-99.9850	-0.3155	20.4876
2017/02/24 10:35:34.453158507	-0.0000	-99.9850	-0.3155	20.4876
2017/02/24 10:35:34.528963977	-0.0000	-99.9850	-0.3149	20.4876
2017/02/24 10:35:34.644652056	-0.0000	-99.9850	-0.3149	20.4948
2017/02/24 10:35:34.952867492	-0.0000	-99.9850	-0.3149	20.4948
2017/02/24 10:35:35.513832894	-0.0000	-99.9850	-0.3144	20.4948
2017/02/24 10:35:35.645059904	-0.0000	-99.9850	-0.3144	20.4855
2017/02/24 10:35:35.953318655	-0.0000	-99.9851	-0.3144	20.4856
2017/02/24 10:35:36.445420161	-0.0000	-99.9851	-0.3144	20.4850
2017/02/24 10:35:36.514587531	-0.0000	-99.9851	-0.3139	20.4850
2017/02/24 10:35:36.953731349	-0.0000	-99.9852	-0.3139	20.4850
2017/02/24 10:35:37.245902641	-0.0000	-99.9852	-0.3139	20.4786
2017/02/24 10:35:37.453330802	-0.0000	-99.9852	-0.3139	20.4786
2017/02/24 10:35:37.516378644	-0.0000	-99.9852	-0.3135	20.4786
2017/02/24 10:35:38.046202230	-0.0000	-99.9852	-0.3135	20.4541
2017/02/24 10:35:38.453444485	-0.0000	-99.9853	-0.3135	20.4541
2017/02/24 10:35:38.513525175	-0.0000	-99.9853	-0.3131	20.4541
2017/02/24 10:35:39.046996870	-0.0000	-99.9853	-0.3131	20.4329
2017/02/24 10:35:39.453853019	-0.0000	-99.9854	-0.3131	20.4329
2017/02/24 10:35:39.513753158	-0.0000	-99.9854	-0.3127	20.4329
2017/02/24 10:35:39.847254117	-0.0000	-99.9854	-0.3127	20.4081
2017/02/24 10:35:40.453811789	-0.0000	-99.9856	-0.3127	20.4082
2017/02/24 10:35:40.522697513	-0.0000	-99.9856	-0.3124	20.4082
2017/02/24 10:35:40.647413703	-0.0000	-99.9856	-0.3124	20.4155
2017/02/24 10:35:40.954010444	-0.0000	-99.9854	-0.3124	20.4155
2017/02/24 10:35:41.447765056	-0.0000	-99.9854	-0.3124	20.4166
2017/02/24 10:35:41.525481021	-0.0000	-99.9854	-0.3120	20.4166
2017/02/24 10:35:41.953810884	-0.0000	-99.9853	-0.3120	20.4166
2017/02/24 10:35:42.530993830	-0.0000	-99.9853	-0.3118	20.4166
2017/02/24 10:35:43.529880050	-0.0000	-99.9853	-0.3114	20.4166
2017/02/24 10:35:43.849309868	-0.0000	-99.9853	-0.3114	20.4000
2017/02/24 10:35:43.954354883	-0.0000	-99.9851	-0.3114	20.4000
2017/02/24 10:35:44.249054874	-0.0000	-99.9851	-0.3114	20.4280
2017/02/24 10:35:44.454437916	-0.0000	-99.9850	-0.3114	20.4280
2017/02/24 10:35:44.530931862	-0.0000	-99.9850	-0.3112	20.4280
2017/02/24 10:35:44.849973073	-0.0000	-99.9850	-0.3112	20.4203
2017/02/24 10:35:45.454926170	-0.0000	-99.9849	-0.3112	20.4203
2017/02/24 10:35:45.524509158	-0.0000	-99.9849	-0.3109	20.4203
2017/02/24 10:35:45.849980755	-0.0000	-99.9849	-0.3109	20.3946
2017/02/24 10:35:46.454874101	-0.0000	-99.9849	-0.3109	20.3946
2017/02/24 10:35:46.522217218	-0.0000	-99.9849	-0.3107	20.3946
2017/02/24 10:35:46.650165467	-0.0000	-99.9849	-0.3107	20.4126
2017/02/24 10:35:47.525882075	-0.0000	-99.9849	-0.3105	20.4126
2017/02/24 10:35:47.650593592	-0.0000	-99.9849	-0.3105	20.3419
2017/02/24 10:35:47.955192393	-0.0000	-99.9847	-0.3105	20.3419
2017/02/24 10:35:48.250881024	-0.0000	-99.9847	-0.3105	20.3668
2017/02/24 10:35:48.521314588	-0.0000	-99.9847	-0.3103	20.3668
2017/02/24 10:35:48.955216933	-0.0000	-99.9847	-0.3103	20.3668
2017/02/24 10:35:49.251246291	-0.0000	-99.9847	-0.3103	20.3279
2017/02/24 10:35:49.455172264	-0.0000	-99.9848	-0.3103	20.3280
2017/02/24 10:35:49.529160829	-0.0000	-99.9848	-0.3101	20.3280
2017/02/24 10:35:50.051870192	-0.0000	-99.9848	-0.3101	20.2710
2017/02/24 10:35:50.455326618	-0.0000	-99.9849	-0.3101	20.2711
2017/02/24 10:35:50.520646162	-0.0000	-99.9849	-0.3099	20.2711
2017/02/24 10:35:51.052026594	-0.0000	-99.9849	-0.3099	20.3508
2017/02/24 10:35:51.529635687	-0.0000	-99.9849	-0.3097	20.3508
2017/02/24 10:35:51.852734225	-0.0000	-99.9849	-0.3097	20.3988
2017/02/24 10:35:52.456016547	-0.0000	-99.9851	-0.3097	20.3988
2017/02/24 10:35:52.530665579	-0.0000	-99.9851	-0.3095	20.3988
2017/02/24 10:35:52.853040316	-0.0000	-99.9851	-0.3095	20.4971
2017/02/24 10:35:52.955930290	-0.0000	-99.9848	-0.3095	20.4970
2017/02/24 10:35:53.453066523	-0.0000	-99.9848	-0.3095	0.1635
2017/02/24 10:35:53.524113179	-0.0000	-99.9848	-0.3093	0.1635
2017/02/24 10:35:53.955817306	-0.0000	-97.5298	-0.3093	0.1594
2017/02/24 10:35:54.528634440	-0.0000	-97.5298	-0.3088	0.1594
2017/02/24 10:35:55.522260900	-0.0000	-97.5298	-0.3077	0.1594
2017/02/24 10:35:55.854851744	-0.0000	-97.5298	-0.3077	0.1591
2017/02/24 10:35:55.956573562	-0.0000	-72.5874	-0.3077	0.1184
2017/02/24 10:35:56.054614639	-0.0000	-72.5874	-0.3077	0.1183
2017/02/24 10:35:56.529689113	-0.0000	-72.5874	-0.3058	0.1183
2017/02/24 10:35:56.854952059	-0.0000	-72.5874	-0.3058	0.1182
2017/02/24 10:35:57.457022326	-0.0000	-63.8375	-0.3058	0.1040
2017/02/24 10:35:57.526835521	-0.0000	-63.8375	-0.3031	0.1040
2017/02/24 10:35:57.855614311	-0.0000	-63.8375	-0.3031	0.1039
2017/02/24 10:35:58.457039322	-0.0000	-55.0913	-0.3031	0.0896
2017/02/24 10:35:58.529953985	-0.0000	-55.0913	-0.2993	0.0896
2017/02/24 10:35:58.656419622	-0.0000	-55.0913	-0.2993	0.0896
2017/02/24 10:35:58.957106841	-0.0000	-50.0448	-0.2993	0.0814
2017/02/24 10:35:59.457082995	-0.0000	-50.0366	-0.2993	0.0814
2017/02/24 10:35:59.522697261	-0.0000	-50.0366	-0.2949	0.0814
2017/02/24 10:35:59.656064366	-0.0000	-50.0366	-0.2949	0.0814
2017/02/24 10:36:00.456781806	-0.0000	-50.0366	-0.2949	0.0814
2017/02/24 10:36:00.525942597	-0.0000	-50.0366	-0.2899	0.0814
2017/02/24 10:36:00.957152681	-0.0000	-50.0305	-0.2899	0.0813
2017/02/24 10:36:01.521831972	-0.0000	-50.0305	-0.2845	0.0813
2017/02/24 10:36:02.518516959	-0.0000	-50.0305	-0.2787	0.0813
2017/02/24 10:36:03.058101235	-0.0000	-50.0305	-0.2787	58.1825
2017/02/24 10:36:03.457726535	-0.0000	-50.0290	-0.2787	58.1808
2017/02/24 10:36:03.521376235	-0.0000	-50.0290	-0.2727	58.1808
2017/02/24 10:36:03.658025202	-0.0000	-50.0290	-0.2727	53.8559
2017/02/24 10:36:03.958103630	-0.0000	-50.0310	-0.2727	53.8580
2017/02/24 10:36:04.520251395	-0.0000	-50.0310	-0.2666	53.8580
2017/02/24 10:36:04.658297202	-0.0000	-50.0310	-0.2666	50.0948
2017/02/24 10:36:04.957851382	-0.0000	-50.0288	-0.2666	50.0925
2017/02/24 10:36:05.458731147	-0.0000	-50.0288	-0.2666	46.7199
2017/02/24 10:36:05.520830885	-0.0000	-50.0288	-0.2604	46.7199
2017/02/24 10:36:05.958536926	-0.0000	-50.0293	-0.2604	46.7204
2017/02/24 10:36:06.258842643	-0.0000	-50.0293	-0.2604	43.2968
2017/02/24 10:36:06.521008936	-0.0000	-50.0293	-0.2543	43.2968
2017/02/24 10:36:06.958407914	-0.0000	-50.0278	-0.2543	43.2955
2017/02/24 10:36:07.259473796	-0.0000	-50.0278	-0.2543	41.1585
2017/02/24 10:36:07.458333325	-0.0000	-50.0243	-0.2543	41.1556
2017/02/24 10:36:07.521897951	-0.0000	-50.0243	-0.2483	41.1556
2017/02/24 10:36:08.060244199	-0.0000	-50.0243	-0.2483	0.0813
2017/02/24 10:36:08.458406531	-0.0000	-49.9987	-0.2483	0.0813
2017/02/24 10:36:08.517420159	-0.0000	-49.9987	-0.2424	0.0813
2017/02/24 10:36:09.458856379	-0.0000	-49.9974	-0.2424	0.0813
2017/02/24 10:36:09.517280570	-0.0000	-49.9974	-0.2368	0.0813
2017/02/24 10:36:09.860705804	-0.0000	-49.9974	-0.2368	0.0813
2017/02/24 10:36:09.959211526	-0.0000	-49.9954	-0.2368	0.0813
2017/02/24 10:36:10.517205527	-0.0000	-49.9954	-0.2313	0.0813
2017/02/24 10:36:10.660941346	-0.0000	-49.9954	-0.2313	31.1818
2017/02/24 10:36:10.959532887	-0.0000	-49.9962	-0.2313	31.1822
2017/02/24 10:36:11.459517032	-0.0000	-49.9969	-0.2313	31.1827
2017/02/24 10:36:11.516500169	-0.0000	-49.9969	-0.2261	31.1827
2017/02/24 10:36:11.661122417	-0.0000	-49.9969	-0.2261	29.1872
2017/02/24 10:36:12.459421108	-0.0000	-49.9952	-0.2261	29.1861
2017/02/24 10:36:12.461303660	-0.0000	-49.9952	-0.2261	29.2412
2017/02/24 10:36:12.516476107	-0.0000	-49.9952	-0.2212	29.2412
2017/02/24 10:36:13.261827038	-0.0000	-49.9952	-0.2212	29.0222
2017/02/24 10:36:13.459651754	-0.0000	-49.9947	-0.2212	29.0219
2017/02/24 10:36:13.516082214	-0.0000	-49.9947	-0.2165	29.0219
2017/02/24 10:36:14.062347649	-0.0000	-49.9947	-0.2165	28.7292
2017/02/24 10:36:14.460648184	-0.0000	-49.9952	-0.2165	28.7295
2017/02/24 10:36:14.525462965	-0.0000	-49.9952	-0.2121	28.7295
2017/02/24 10:36:14.862945545	-0.0000	-49.9952	-0.2121	28.4607
2017/02/24 10:36:15.460120202	-0.0000	-49.9967	-0.2121	28.4616
2017/02/24 10:36:15.519651280	-0.0000	-49.9967	-0.2080	28.4616
2017/02/24 10:36:15.863345349	-0.0000	-49.9967	-0.2080	28.3389
2017/02/24 10:36:15.959911912	-0.0000	-49.9954	-0.2080	28.3382
2017/02/24 10:36:16.515097922	-0.0000	-49.9954	-0.2041	28.3382
2017/02/24 10:36:16.663494165	-0.0000	-49.9954	-0.2041	28.3204
2017/02/24 10:36:16.960069480	-0.0000	-49.9944	-0.2041	28.3198
2017/02/24 10:36:17.515379512	-0.0000	-49.9944	-0.2005	28.3198
2017/02/24 10:36:17.663879129	-0.0000	-49.9944	-0.2005	28.0228
2017/02/24 10:36:17.960578722	-0.0000	-49.9962	-0.2005	28.0237
2017/02/24 10:36:18.264095691	-0.0000	-49.9962	-0.2005	28.0571
2017/02/24 10:36:18.602557677	-0.0000	-49.9962	-0.1968	28.0571
2017/02/24 10:36:18.960696967	-0.0000	-49.9945	-0.1968	28.0561
2017/02/24 10:36:19.264614293	-0.0000	-49.9945	-0.1968	27.6955
2017/02/24 10:36:19.460629377	-0.0000	-49.9945	-0.1968	27.6955
2017/02/24 10:36:19.515454909	-0.0000	-49.9945	-0.1939	27.6955
2017/02/24 10:36:20.065294508	-0.0000	-49.9945	-0.1939	27.4864
2017/02/24 10:36:20.460605471	-0.0000	-49.9949	-0.1939	27.4865
2017/02/24 10:36:20.517194636	-0.0000	-49.9949	-0.1909	27.4865
2017/02/24 10:36:20.865361656	-0.0000	-49.9949	-0.1909	27.4686
2017/02/24 10:36:21.460483787	-0.0000	-49.9950	-0.1909	27.4687
2017/02/24 10:36:21.518022134	-0.0000	-49.9950	-0.1881	27.4687
2017/02/24 10:36:21.865609936	-0.0000	-49.9950	-0.1881	27.2435
2017/02/24 10:36:22.461074685	-0.0000	-49.9951	-0.1881	27.2436
2017/02/24 10:36:22.521960874	-0.0000	-49.9951	-0.1856	27.2436
2017/02/24 10:36:22.666111866	-0.0000	-49.9951	-0.1856	27.2045
2017/02/24 10:36:22.960942975	-0.0000	-49.9949	-0.1856	27.2044
2017/02/24 10:36:23.461231691	-0.0000	-49.9946	-0.1856	27.2042
2017/02/24 10:36:23.513803889	-0.0000	-49.9946	-0.1832	27.2042
2017/02/24 10:36:23.866874933	-0.0000	-49.9946	-0.1832	26.9272
2017/02/24 10:36:24.461251505	-0.0000	-49.9946	-0.1832	26.9272
2017/02/24 10:36:24.467017513	-0.0000	-49.9946	-0.1832	26.8159
2017/02/24 10:36:24.516521602	-0.0000	-49.9946	-0.1810	26.8159
2017/02/24 10:36:25.267280672	-0.0000	-49.9946	-0.1810	26.9277
2017/02/24 10:36:25.461217005	-0.0000	-49.9941	-0.1810	26.9274
2017/02/24 10:36:25.517342439	-0.0000	-49.9941	-0.1790	26.9274
2017/02/24 10:36:26.067909063	-0.0000	-49.9941	-0.1790	26.8232
2017/02/24 10:36:26.461865051	-0.0000	-49.9938	-0.1790	26.8230
2017/02/24 10:36:26.529052626	-0.0000	-49.9938	-0.1770	26.8230
2017/02/24 10:36:27.068205017	-0.0000	-49.9938	-0.1770	26.5999
2017/02/24 10:36:27.461734360	-0.0000	-49.9935	-0.1770	26.5998
2017/02/24 10:36:27.526131544	-0.0000	-49.9935	-0.1753	26.5998
2017/02/24 10:36:28.525875701	-0.0000	-49.9935	-0.1737	26.5998
2017/02/24 10:36:29.469268750	-0.0000	-49.9935	-0.1737	26.7081
2017/02/24 10:36:29.525386140	-0.0000	-49.9935	-0.1722	26.7081
2017/02/24 10:36:29.962553277	-0.0000	-49.9936	-0.1722	26.7082
2017/02/24 10:36:30.269836642	-0.0000	-49.9936	-0.1722	26.5102
2017/02/24 10:36:30.462780692	-0.0000	-49.9935	-0.1722	26.5102
2017/02/24 10:36:30.522081783	-0.0000	-49.9935	-0.1708	26.5102
2017/02/24 10:36:31.270351760	-0.0000	-49.9935	-0.1708	26.5814
2017/02/24 10:36:31.462973847	-0.0000	-49.9934	-0.1708	26.5813
2017/02/24 10:36:31.530841061	-0.0000	-49.9934	-0.1695	26.5813
2017/02/24 10:36:32.529084092	-0.0000	-49.9934	-0.1683	26.5813
2017/02/24 10:36:33.471244915	-0.0000	-49.9934	-0.1683	26.3479
2017/02/24 10:36:33.525798505	-0.0000	-49.9934	-0.1672	26.3479
2017/02/24 10:36:33.670823338	-0.0000	-49.9934	-0.1672	26.5516
2017/02/24 10:36:33.963360331	-0.0000	-49.9927	-0.1672	26.5513
2017/02/24 10:36:34.523810602	-0.0000	-49.9927	-0.1662	26.5513
2017/02/24 10:36:34.671231765	-0.0000	-49.9927	-0.1662	26.3413
2017/02/24 10:36:34.963648141	-0.0000	-49.9926	-0.1662	26.3412
2017/02/24 10:36:35.524777482	-0.0000	-49.9926	-0.1652	26.3412
2017/02/24 10:36:35.671565158	-0.0000	-49.9926	-0.1652	26.3010
2017/02/24 10:36:35.964237639	-0.0000	-49.9926	-0.1652	26.3010
2017/02/24 10:36:36.271819404	-0.0000	-49.9926	-0.1652	26.1281
2017/02/24 10:36:36.521245341	-0.0000	-49.9926	-0.1643	26.1281
2017/02/24 10:36:36.964095763	-0.0000	-49.9928	-0.1643	26.1281
2017/02/24 10:36:37.272249850	-0.0000	-49.9928	-0.1643	26.2006
2017/02/24 10:36:37.463925380	-0.0000	-49.9928	-0.1643	26.2006
2017/02/24 10:36:37.523320751	-0.0000	-49.9928	-0.1635	26.2006
2017/02/24 10:36:38.272573074	-0.0000	-49.9928	-0.1635	26.1353
2017/02/24 10:36:38.463730126	-0.0000	-49.9928	-0.1635	26.1353
2017/02/24 10:36:38.528507767	-0.0000	-49.9928	-0.1627	26.1353
2017/02/24 10:36:39.073065036	-0.0000	-49.9928	-0.1627	25.9730
2017/02/24 10:36:39.463751214	-0.0000	-49.9930	-0.1627	25.9731
2017/02/24 10:36:39.523253495	-0.0000	-49.9930	-0.1620	25.9731
2017/02/24 10:36:39.873261626	-0.0000	-49.9930	-0.1620	25.8553
2017/02/24 10:36:40.464031570	-0.0000	-49.9929	-0.1620	25.8552
2017/02/24 10:36:40.523178813	-0.0000	-49.9929	-0.1613	25.8552
2017/02/24 10:36:40.673550022	-0.0000	-49.9929	-0.1613	25.7522
2017/02/24 10:36:40.964442791	-0.0000	-49.9931	-0.1613	25.7523
2017/02/24 10:36:41.473797714	-0.0000	-49.9931	-0.1613	0.0812
2017/02/24 10:36:41.528204891	-0.0000	-49.9931	-0.1606	0.0812
2017/02/24 10:36:41.964411655	-0.0000	-44.7979	-0.1606	0.0728
2017/02/24 10:36:42.464281441	-0.0000	-36.6939	-0.1606	0.0596
2017/02/24 10:36:42.474193641	-0.0000	-36.6939	-0.1606	0.0596
2017/02/24 10:36:42.527072785	-0.0000	-36.6939	-0.1594	0.0596
2017/02/24 10:36:43.274669725	-0.0000	-36.6939	-0.1594	0.0595
2017/02/24 10:36:43.464781286	-0.0000	-27.9445	-0.1594	0.0453
2017/02/24 10:36:43.522362847	-0.0000	-27.9445	-0.1578	0.0453
2017/02/24 10:36:44.075040010	-0.0000	-27.9445	-0.1578	0.0453
2017/02/24 10:36:44.465048444	-0.0000	-24.9831	-0.1578	0.0405
2017/02/24 10:36:44.525885618	-0.0000	-24.9831	-0.1555	0.0405
2017/02/24 10:36:44.875341782	-0.0000	-24.9831	-0.1555	0.0405
2017/02/24 10:36:45.465131062	-0.0000	-24.9781	-0.1555	0.0405
2017/02/24 10:36:45.521811562	-0.0000	-24.9781	-0.1530	0.0405
2017/02/24 10:36:45.675885772	-0.0000	-24.9781	-0.1530	0.0405
2017/02/24 10:36:45.965409222	-0.0000	-24.9748	-0.1530	0.0405
